Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-11-11 16:00:00,Australia,New South Wales,AU-NSW,588.12,642.09,20.33,20.33,opennem.org.au,false,
2023-11-11 17:00:00,Australia,New South Wales,AU-NSW,599.57,651.09,20.84,20.84,opennem.org.au,false,
2023-11-11 18:00:00,Australia,New South Wales,AU-NSW,590.31,641.11,22.14,22.14,opennem.org.au,false,
2023-11-11 19:00:00,Australia,New South Wales,AU-NSW,559.76,609.49,26.26,26.26,opennem.org.au,false,
2023-11-11 20:00:00,Australia,New South Wales,AU-NSW,393.69,442.17,48.08,48.08,opennem.org.au,false,
2023-11-11 21:00:00,Australia,New South Wales,AU-NSW,261.03,307.95,65.54,65.54,opennem.org.au,false,
2023-11-11 22:00:00,Australia,New South Wales,AU-NSW,193.24,238.59,74.51,74.51,opennem.org.au,false,
2023-11-11 23:00:00,Australia,New South Wales,AU-NSW,178.76,223.13,76.45,76.45,opennem.org.au,false,
2023-11-12 00:00:00,Australia,New South Wales,AU-NSW,162.12,205.71,78.66,78.66,opennem.org.au,false,
2023-11-12 01:00:00,Australia,New South Wales,AU-NSW,163.54,207.79,78.44,78.44,opennem.org.au,false,
2023-11-12 02:00:00,Australia,New South Wales,AU-NSW,170.48,215.39,77.51,77.51,opennem.org.au,false,
2023-11-12 03:00:00,Australia,New South Wales,AU-NSW,159.59,203.05,78.94,78.94,opennem.org.au,false,
2023-11-12 04:00:00,Australia,New South Wales,AU-NSW,184.71,229.49,75.0,75.0,opennem.org.au,false,
2023-11-12 05:00:00,Australia,New South Wales,AU-NSW,224.77,270.95,69.07,69.07,opennem.org.au,false,
2023-11-12 06:00:00,Australia,New South Wales,AU-NSW,278.95,328.34,59.52,59.52,opennem.org.au,false,
2023-11-12 07:00:00,Australia,New South Wales,AU-NSW,385.54,437.01,45.71,45.71,opennem.org.au,false,
2023-11-12 08:00:00,Australia,New South Wales,AU-NSW,422.55,474.6,40.09,40.09,opennem.org.au,false,
2023-11-12 09:00:00,Australia,New South Wales,AU-NSW,439.64,493.42,36.23,36.23,opennem.org.au,false,
2023-11-12 10:00:00,Australia,New South Wales,AU-NSW,499.13,553.97,28.9,28.9,opennem.org.au,false,
2023-11-12 11:00:00,Australia,New South Wales,AU-NSW,534.67,587.22,26.54,26.54,opennem.org.au,false,
2023-11-12 12:00:00,Australia,New South Wales,AU-NSW,563.71,615.98,23.98,23.98,opennem.org.au,false,
2023-11-12 13:00:00,Australia,New South Wales,AU-NSW,596.5,648.74,20.92,20.92,opennem.org.au,false,
2023-11-12 14:00:00,Australia,New South Wales,AU-NSW,618.1,671.8,17.9,17.9,opennem.org.au,false,
2023-11-12 15:00:00,Australia,New South Wales,AU-NSW,626.53,680.29,17.09,17.09,opennem.org.au,false,
2023-11-12 16:00:00,Australia,New South Wales,AU-NSW,622.39,675.74,17.72,17.72,opennem.org.au,false,
2023-11-12 17:00:00,Australia,New South Wales,AU-NSW,616.89,670.64,18.23,18.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-11-12 18:00:00,Australia,New South Wales,AU-NSW,610.25,664.48,18.81,18.81,opennem.org.au,false,
2023-11-12 19:00:00,Australia,New South Wales,AU-NSW,575.4,632.35,21.34,21.34,opennem.org.au,false,
2023-11-12 20:00:00,Australia,New South Wales,AU-NSW,422.75,477.14,42.2,42.2,opennem.org.au,false,
2023-11-12 21:00:00,Australia,New South Wales,AU-NSW,334.64,385.37,55.82,55.82,opennem.org.au,false,
2023-11-12 22:00:00,Australia,New South Wales,AU-NSW,294.44,345.02,61.26,61.26,opennem.org.au,false,
2023-11-12 23:00:00,Australia,New South Wales,AU-NSW,261.71,311.71,65.53,65.53,opennem.org.au,false,
2023-11-13 00:00:00,Australia,New South Wales,AU-NSW,243.73,293.2,67.97,67.97,opennem.org.au,false,
2023-11-13 01:00:00,Australia,New South Wales,AU-NSW,219.36,268.45,71.11,71.11,opennem.org.au,false,
2023-11-13 02:00:00,Australia,New South Wales,AU-NSW,212.04,260.82,72.07,72.07,opennem.org.au,false,
2023-11-13 03:00:00,Australia,New South Wales,AU-NSW,219.11,267.94,71.07,71.07,opennem.org.au,false,
2023-11-13 04:00:00,Australia,New South Wales,AU-NSW,232.81,283.05,68.42,68.42,opennem.org.au,false,
2023-11-13 05:00:00,Australia,New South Wales,AU-NSW,266.04,318.52,62.83,62.83,opennem.org.au,false,
2023-11-13 06:00:00,Australia,New South Wales,AU-NSW,346.01,401.89,50.76,50.76,opennem.org.au,false,
2023-11-13 07:00:00,Australia,New South Wales,AU-NSW,400.74,458.75,41.59,41.59,opennem.org.au,false,
2023-11-13 08:00:00,Australia,New South Wales,AU-NSW,455.81,516.49,31.75,31.75,opennem.org.au,false,
2023-11-13 09:00:00,Australia,New South Wales,AU-NSW,475.94,536.58,28.71,28.71,opennem.org.au,false,
2023-11-13 10:00:00,Australia,New South Wales,AU-NSW,521.14,582.65,22.69,22.69,opennem.org.au,false,
2023-11-13 11:00:00,Australia,New South Wales,AU-NSW,545.08,604.63,21.6,21.6,opennem.org.au,false,
2023-11-13 12:00:00,Australia,New South Wales,AU-NSW,566.89,625.03,20.31,20.31,opennem.org.au,false,
2023-11-13 13:00:00,Australia,New South Wales,AU-NSW,574.05,631.7,19.91,19.91,opennem.org.au,false,
2023-11-13 14:00:00,Australia,New South Wales,AU-NSW,587.67,645.76,18.42,18.42,opennem.org.au,false,
2023-11-13 15:00:00,Australia,New South Wales,AU-NSW,601.44,658.59,17.78,17.78,opennem.org.au,false,
2023-11-13 16:00:00,Australia,New South Wales,AU-NSW,608.09,664.19,17.82,17.82,opennem.org.au,false,
2023-11-13 17:00:00,Australia,New South Wales,AU-NSW,618.38,674.55,16.89,16.89,opennem.org.au,false,
2023-11-13 18:00:00,Australia,New South Wales,AU-NSW,632.95,690.79,14.37,14.37,opennem.org.au,false,
2023-11-13 19:00:00,Australia,New South Wales,AU-NSW,597.73,655.58,18.61,18.61,opennem.org.au,false,
2023-11-13 20:00:00,Australia,New South Wales,AU-NSW,476.14,532.28,35.15,35.15,opennem.org.au,false,
2023-11-13 21:00:00,Australia,New South Wales,AU-NSW,392.91,447.97,46.46,46.46,opennem.org.au,false,
2023-11-13 22:00:00,Australia,New South Wales,AU-NSW,339.5,393.04,54.05,54.05,opennem.org.au,false,
2023-11-13 23:00:00,Australia,New South Wales,AU-NSW,289.45,340.97,61.37,61.37,opennem.org.au,false,
2023-11-14 00:00:00,Australia,New South Wales,AU-NSW,256.23,306.64,65.84,65.84,opennem.org.au,false,
2023-11-14 01:00:00,Australia,New South Wales,AU-NSW,241.02,290.76,67.84,67.84,opennem.org.au,false,
2023-11-14 02:00:00,Australia,New South Wales,AU-NSW,238.26,287.46,68.14,68.14,opennem.org.au,false,
2023-11-14 03:00:00,Australia,New South Wales,AU-NSW,265.94,315.82,64.56,64.56,opennem.org.au,false,
2023-11-14 04:00:00,Australia,New South Wales,AU-NSW,300.54,351.54,59.45,59.45,opennem.org.au,false,
2023-11-14 05:00:00,Australia,New South Wales,AU-NSW,351.26,408.09,49.1,49.1,opennem.org.au,false,
2023-11-14 06:00:00,Australia,New South Wales,AU-NSW,402.94,463.89,39.97,39.97,opennem.org.au,false,
2023-11-14 07:00:00,Australia,New South Wales,AU-NSW,469.59,533.58,30.12,30.12,opennem.org.au,false,
2023-11-14 08:00:00,Australia,New South Wales,AU-NSW,480.4,543.73,27.41,27.41,opennem.org.au,false,
2023-11-14 09:00:00,Australia,New South Wales,AU-NSW,505.08,569.58,23.48,23.48,opennem.org.au,false,
2023-11-14 10:00:00,Australia,New South Wales,AU-NSW,548.39,616.21,16.71,16.71,opennem.org.au,false,
2023-11-14 11:00:00,Australia,New South Wales,AU-NSW,553.76,618.57,17.94,17.94,opennem.org.au,false,
2023-11-14 12:00:00,Australia,New South Wales,AU-NSW,548.46,612.27,19.12,19.12,opennem.org.au,false,
2023-11-14 13:00:00,Australia,New South Wales,AU-NSW,561.43,624.34,18.47,18.47,opennem.org.au,false,
2023-11-14 14:00:00,Australia,New South Wales,AU-NSW,581.63,644.48,16.49,16.49,opennem.org.au,false,
2023-11-14 15:00:00,Australia,New South Wales,AU-NSW,593.09,653.25,17.13,17.13,opennem.org.au,false,
2023-11-14 16:00:00,Australia,New South Wales,AU-NSW,602.74,660.63,17.66,17.66,opennem.org.au,false,
2023-11-14 17:00:00,Australia,New South Wales,AU-NSW,601.7,659.68,17.76,17.76,opennem.org.au,false,
2023-11-14 18:00:00,Australia,New South Wales,AU-NSW,596.27,654.95,17.83,17.83,opennem.org.au,false,
2023-11-14 19:00:00,Australia,New South Wales,AU-NSW,572.55,633.16,19.33,19.33,opennem.org.au,false,
2023-11-14 20:00:00,Australia,New South Wales,AU-NSW,485.98,544.58,31.69,31.69,opennem.org.au,false,
2023-11-14 21:00:00,Australia,New South Wales,AU-NSW,399.89,456.18,43.87,43.87,opennem.org.au,false,
2023-11-14 22:00:00,Australia,New South Wales,AU-NSW,349.48,405.12,50.94,50.94,opennem.org.au,false,
2023-11-14 23:00:00,Australia,New South Wales,AU-NSW,274.45,326.77,62.2,62.2,opennem.org.au,false,
2023-11-15 00:00:00,Australia,New South Wales,AU-NSW,237.84,289.08,67.1,67.1,opennem.org.au,false,
2023-11-15 01:00:00,Australia,New South Wales,AU-NSW,233.31,283.85,67.65,67.65,opennem.org.au,false,
2023-11-15 02:00:00,Australia,New South Wales,AU-NSW,246.0,296.36,65.78,65.78,opennem.org.au,false,
2023-11-15 03:00:00,Australia,New South Wales,AU-NSW,244.07,293.69,66.45,66.45,opennem.org.au,false,
2023-11-15 04:00:00,Australia,New South Wales,AU-NSW,273.34,323.25,62.72,62.72,opennem.org.au,false,
2023-11-15 05:00:00,Australia,New South Wales,AU-NSW,315.53,366.54,57.14,57.14,opennem.org.au,false,
2023-11-15 06:00:00,Australia,New South Wales,AU-NSW,364.85,417.83,48.86,48.86,opennem.org.au,false,
2023-11-15 07:00:00,Australia,New South Wales,AU-NSW,391.52,448.44,41.75,41.75,opennem.org.au,false,
2023-11-15 08:00:00,Australia,New South Wales,AU-NSW,463.31,524.12,30.11,30.11,opennem.org.au,false,
2023-11-15 09:00:00,Australia,New South Wales,AU-NSW,526.49,590.04,21.34,21.34,opennem.org.au,false,
2023-11-15 10:00:00,Australia,New South Wales,AU-NSW,553.15,618.35,17.67,17.67,opennem.org.au,false,
2023-11-15 11:00:00,Australia,New South Wales,AU-NSW,572.72,638.27,15.61,15.61,opennem.org.au,false,
2023-11-15 12:00:00,Australia,New South Wales,AU-NSW,582.97,647.33,15.39,15.39,opennem.org.au,false,
2023-11-15 13:00:00,Australia,New South Wales,AU-NSW,593.53,655.56,15.9,15.9,opennem.org.au,false,
2023-11-15 14:00:00,Australia,New South Wales,AU-NSW,606.13,665.33,16.44,16.44,opennem.org.au,false,
2023-11-15 15:00:00,Australia,New South Wales,AU-NSW,609.43,667.44,16.76,16.76,opennem.org.au,false,
2023-11-15 16:00:00,Australia,New South Wales,AU-NSW,591.02,647.76,19.21,19.21,opennem.org.au,false,
2023-11-15 17:00:00,Australia,New South Wales,AU-NSW,581.6,637.97,20.27,20.27,opennem.org.au,false,
2023-11-15 18:00:00,Australia,New South Wales,AU-NSW,582.13,638.78,20.14,20.14,opennem.org.au,false,
2023-11-15 19:00:00,Australia,New South Wales,AU-NSW,554.36,611.96,22.9,22.9,opennem.org.au,false,
2023-11-15 20:00:00,Australia,New South Wales,AU-NSW,442.76,498.04,38.79,38.79,opennem.org.au,false,
2023-11-15 21:00:00,Australia,New South Wales,AU-NSW,365.13,418.1,50.63,50.63,opennem.org.au,false,
2023-11-15 22:00:00,Australia,New South Wales,AU-NSW,304.02,356.11,58.84,58.84,opennem.org.au,false,
2023-11-15 23:00:00,Australia,New South Wales,AU-NSW,245.82,296.12,66.61,66.61,opennem.org.au,false,
2023-11-16 00:00:00,Australia,New South Wales,AU-NSW,219.56,269.38,70.06,70.06,opennem.org.au,false,
2023-11-16 01:00:00,Australia,New South Wales,AU-NSW,222.59,272.39,69.45,69.45,opennem.org.au,false,
2023-11-16 02:00:00,Australia,New South Wales,AU-NSW,224.02,272.55,69.52,69.52,opennem.org.au,false,
2023-11-16 03:00:00,Australia,New South Wales,AU-NSW,249.79,298.07,66.18,66.18,opennem.org.au,false,
2023-11-16 04:00:00,Australia,New South Wales,AU-NSW,279.93,328.15,61.56,61.56,opennem.org.au,false,
2023-11-16 05:00:00,Australia,New South Wales,AU-NSW,351.43,403.51,50.27,50.27,opennem.org.au,false,
2023-11-16 06:00:00,Australia,New South Wales,AU-NSW,380.6,436.44,44.0,44.0,opennem.org.au,false,
2023-11-16 07:00:00,Australia,New South Wales,AU-NSW,415.79,472.6,38.9,38.9,opennem.org.au,false,
2023-11-16 08:00:00,Australia,New South Wales,AU-NSW,438.7,497.59,34.08,34.08,opennem.org.au,false,
2023-11-16 09:00:00,Australia,New South Wales,AU-NSW,492.59,555.13,25.47,25.47,opennem.org.au,false,
2023-11-16 10:00:00,Australia,New South Wales,AU-NSW,529.26,592.84,21.09,21.09,opennem.org.au,false,
2023-11-16 11:00:00,Australia,New South Wales,AU-NSW,542.43,601.53,22.52,22.52,opennem.org.au,false,
2023-11-16 12:00:00,Australia,New South Wales,AU-NSW,554.23,612.43,21.85,21.85,opennem.org.au,false,
2023-11-16 13:00:00,Australia,New South Wales,AU-NSW,571.8,628.61,21.07,21.07,opennem.org.au,false,
2023-11-16 14:00:00,Australia,New South Wales,AU-NSW,579.24,635.97,20.44,20.44,opennem.org.au,false,
2023-11-16 15:00:00,Australia,New South Wales,AU-NSW,586.77,643.64,19.51,19.51,opennem.org.au,false,
2023-11-16 16:00:00,Australia,New South Wales,AU-NSW,589.79,642.74,21.54,21.54,opennem.org.au,false,
2023-11-16 17:00:00,Australia,New South Wales,AU-NSW,599.42,652.14,20.73,20.73,opennem.org.au,false,
2023-11-16 18:00:00,Australia,New South Wales,AU-NSW,585.48,637.46,22.61,22.61,opennem.org.au,false,
2023-11-16 19:00:00,Australia,New South Wales,AU-NSW,555.16,606.81,26.51,26.51,opennem.org.au,false,
2023-11-16 20:00:00,Australia,New South Wales,AU-NSW,433.16,483.78,42.67,42.67,opennem.org.au,false,
2023-11-16 21:00:00,Australia,New South Wales,AU-NSW,353.76,404.3,53.26,53.26,opennem.org.au,false,
2023-11-16 22:00:00,Australia,New South Wales,AU-NSW,308.58,358.17,59.24,59.24,opennem.org.au,false,
2023-11-16 23:00:00,Australia,New South Wales,AU-NSW,288.95,338.39,61.9,61.9,opennem.org.au,false,
2023-11-17 00:00:00,Australia,New South Wales,AU-NSW,264.71,314.31,65.07,65.07,opennem.org.au,false,
2023-11-17 01:00:00,Australia,New South Wales,AU-NSW,230.36,279.41,69.62,69.62,opennem.org.au,false,
2023-11-17 02:00:00,Australia,New South Wales,AU-NSW,230.02,279.34,69.69,69.69,opennem.org.au,false,
2023-11-17 03:00:00,Australia,New South Wales,AU-NSW,230.21,279.54,69.68,69.68,opennem.org.au,false,
2023-11-17 04:00:00,Australia,New South Wales,AU-NSW,239.3,288.75,68.49,68.49,opennem.org.au,false,
2023-11-17 05:00:00,Australia,New South Wales,AU-NSW,291.08,341.91,61.49,61.49,opennem.org.au,false,
2023-11-17 06:00:00,Australia,New South Wales,AU-NSW,356.13,410.43,50.87,50.87,opennem.org.au,false,
2023-11-17 07:00:00,Australia,New South Wales,AU-NSW,427.47,482.14,41.13,41.13,opennem.org.au,false,
2023-11-17 08:00:00,Australia,New South Wales,AU-NSW,510.85,566.02,29.37,29.37,opennem.org.au,false,
2023-11-17 09:00:00,Australia,New South Wales,AU-NSW,535.75,590.96,24.8,24.8,opennem.org.au,false,
2023-11-17 10:00:00,Australia,New South Wales,AU-NSW,525.22,577.15,27.52,27.52,opennem.org.au,false,
2023-11-17 11:00:00,Australia,New South Wales,AU-NSW,536.91,586.49,27.68,27.68,opennem.org.au,false,
2023-11-17 12:00:00,Australia,New South Wales,AU-NSW,551.24,599.96,26.94,26.94,opennem.org.au,false,
2023-11-17 13:00:00,Australia,New South Wales,AU-NSW,564.42,613.89,25.3,25.3,opennem.org.au,false,
2023-11-17 14:00:00,Australia,New South Wales,AU-NSW,570.08,619.5,24.76,24.76,opennem.org.au,false,
2023-11-17 15:00:00,Australia,New South Wales,AU-NSW,575.93,625.41,24.19,24.19,opennem.org.au,false,
2023-11-17 16:00:00,Australia,New South Wales,AU-NSW,582.3,632.25,23.3,23.3,opennem.org.au,false,
2023-11-17 17:00:00,Australia,New South Wales,AU-NSW,589.85,640.31,22.3,22.3,opennem.org.au,false,
2023-11-17 18:00:00,Australia,New South Wales,AU-NSW,590.58,641.27,22.2,22.2,opennem.org.au,false,
2023-11-17 19:00:00,Australia,New South Wales,AU-NSW,570.49,621.37,24.85,24.85,opennem.org.au,false,
2023-11-17 20:00:00,Australia,New South Wales,AU-NSW,410.86,460.83,45.84,45.84,opennem.org.au,false,
2023-11-17 21:00:00,Australia,New South Wales,AU-NSW,278.82,327.19,63.26,63.26,opennem.org.au,false,
2023-11-17 22:00:00,Australia,New South Wales,AU-NSW,242.4,291.02,68.06,68.06,opennem.org.au,false,
2023-11-17 23:00:00,Australia,New South Wales,AU-NSW,218.37,267.22,71.21,71.21,opennem.org.au,false,
2023-11-18 00:00:00,Australia,New South Wales,AU-NSW,194.56,243.18,74.35,74.35,opennem.org.au,false,
2023-11-18 01:00:00,Australia,New South Wales,AU-NSW,182.59,231.03,75.92,75.92,opennem.org.au,false,
2023-11-18 02:00:00,Australia,New South Wales,AU-NSW,173.2,221.46,77.16,77.16,opennem.org.au,false,
2023-11-18 03:00:00,Australia,New South Wales,AU-NSW,171.09,219.26,77.44,77.44,opennem.org.au,false,
2023-11-18 04:00:00,Australia,New South Wales,AU-NSW,182.07,230.4,75.99,75.99,opennem.org.au,false,
2023-11-18 05:00:00,Australia,New South Wales,AU-NSW,235.87,285.88,68.26,68.26,opennem.org.au,false,
2023-11-18 06:00:00,Australia,New South Wales,AU-NSW,328.37,381.42,55.03,55.03,opennem.org.au,false,
2023-11-18 07:00:00,Australia,New South Wales,AU-NSW,439.4,493.71,40.19,40.19,opennem.org.au,false,
2023-11-18 08:00:00,Australia,New South Wales,AU-NSW,556.42,612.14,24.43,24.43,opennem.org.au,false,
2023-11-18 09:00:00,Australia,New South Wales,AU-NSW,579.89,635.57,20.75,20.75,opennem.org.au,false,
2023-11-18 10:00:00,Australia,New South Wales,AU-NSW,572.16,626.19,22.15,22.15,opennem.org.au,false,
2023-11-18 11:00:00,Australia,New South Wales,AU-NSW,577.94,629.41,23.09,23.09,opennem.org.au,false,
2023-11-18 12:00:00,Australia,New South Wales,AU-NSW,587.72,638.76,22.51,22.51,opennem.org.au,false,
2023-11-18 13:00:00,Australia,New South Wales,AU-NSW,593.13,644.69,21.59,21.59,opennem.org.au,false,
2023-11-18 14:00:00,Australia,New South Wales,AU-NSW,598.83,650.92,20.69,20.69,opennem.org.au,false,
2023-11-18 15:00:00,Australia,New South Wales,AU-NSW,606.54,659.04,19.73,19.73,opennem.org.au,false,
2023-11-18 16:00:00,Australia,New South Wales,AU-NSW,618.58,671.47,18.38,18.38,opennem.org.au,false,
2023-11-18 17:00:00,Australia,New South Wales,AU-NSW,616.32,668.79,18.78,18.78,opennem.org.au,false,
2023-11-18 18:00:00,Australia,New South Wales,AU-NSW,615.85,668.38,18.86,18.86,opennem.org.au,false,
2023-11-18 19:00:00,Australia,New South Wales,AU-NSW,576.27,627.96,24.18,24.18,opennem.org.au,false,
2023-11-18 20:00:00,Australia,New South Wales,AU-NSW,395.64,445.73,47.84,47.84,opennem.org.au,false,
2023-11-18 21:00:00,Australia,New South Wales,AU-NSW,269.0,317.66,64.54,64.54,opennem.org.au,false,
2023-11-18 22:00:00,Australia,New South Wales,AU-NSW,198.64,246.37,73.84,73.84,opennem.org.au,false,
2023-11-18 23:00:00,Australia,New South Wales,AU-NSW,165.02,212.05,78.28,78.28,opennem.org.au,false,
2023-11-19 00:00:00,Australia,New South Wales,AU-NSW,142.51,189.06,81.25,81.25,opennem.org.au,false,
2023-11-19 01:00:00,Australia,New South Wales,AU-NSW,140.02,186.65,81.57,81.57,opennem.org.au,false,
2023-11-19 02:00:00,Australia,New South Wales,AU-NSW,141.05,187.9,81.42,81.42,opennem.org.au,false,
2023-11-19 03:00:00,Australia,New South Wales,AU-NSW,154.33,201.44,79.66,79.66,opennem.org.au,false,
2023-11-19 04:00:00,Australia,New South Wales,AU-NSW,209.59,257.62,72.38,72.38,opennem.org.au,false,
2023-11-19 05:00:00,Australia,New South Wales,AU-NSW,302.72,352.83,60.02,60.02,opennem.org.au,false,
2023-11-19 06:00:00,Australia,New South Wales,AU-NSW,383.16,435.06,48.61,48.61,opennem.org.au,false,
2023-11-19 07:00:00,Australia,New South Wales,AU-NSW,441.08,495.06,39.51,39.51,opennem.org.au,false,
2023-11-19 08:00:00,Australia,New South Wales,AU-NSW,519.82,578.33,26.03,26.03,opennem.org.au,false,
2023-11-19 09:00:00,Australia,New South Wales,AU-NSW,557.78,617.18,20.15,20.15,opennem.org.au,false,
2023-11-19 10:00:00,Australia,New South Wales,AU-NSW,556.08,613.47,21.48,21.48,opennem.org.au,false,
2023-11-19 11:00:00,Australia,New South Wales,AU-NSW,568.61,624.5,21.35,21.35,opennem.org.au,false,
2023-11-19 12:00:00,Australia,New South Wales,AU-NSW,583.65,638.22,20.65,20.65,opennem.org.au,false,
2023-11-19 13:00:00,Australia,New South Wales,AU-NSW,580.34,634.23,21.48,21.48,opennem.org.au,false,
2023-11-19 14:00:00,Australia,New South Wales,AU-NSW,588.99,642.51,20.95,20.95,opennem.org.au,false,
2023-11-19 15:00:00,Australia,New South Wales,AU-NSW,587.44,640.75,21.13,21.13,opennem.org.au,false,
2023-11-19 16:00:00,Australia,New South Wales,AU-NSW,592.82,646.47,20.4,20.4,opennem.org.au,false,
2023-11-19 17:00:00,Australia,New South Wales,AU-NSW,585.76,639.02,21.33,21.33,opennem.org.au,false,
2023-11-19 18:00:00,Australia,New South Wales,AU-NSW,581.24,635.51,21.24,21.24,opennem.org.au,false,
2023-11-19 19:00:00,Australia,New South Wales,AU-NSW,581.91,638.25,20.33,20.33,opennem.org.au,false,
2023-11-19 20:00:00,Australia,New South Wales,AU-NSW,528.78,584.89,26.86,26.86,opennem.org.au,false,
2023-11-19 21:00:00,Australia,New South Wales,AU-NSW,471.15,526.22,34.72,34.72,opennem.org.au,false,
2023-11-19 22:00:00,Australia,New South Wales,AU-NSW,429.24,483.07,40.9,40.9,opennem.org.au,false,
2023-11-19 23:00:00,Australia,New South Wales,AU-NSW,400.17,452.58,45.46,45.46,opennem.org.au,false,
2023-11-20 00:00:00,Australia,New South Wales,AU-NSW,374.39,425.82,49.53,49.53,opennem.org.au,false,
2023-11-20 01:00:00,Australia,New South Wales,AU-NSW,366.57,418.41,50.12,50.12,opennem.org.au,false,
2023-11-20 02:00:00,Australia,New South Wales,AU-NSW,362.51,414.44,50.53,50.53,opennem.org.au,false,
2023-11-20 03:00:00,Australia,New South Wales,AU-NSW,405.1,458.76,44.51,44.51,opennem.org.au,false,
2023-11-20 04:00:00,Australia,New South Wales,AU-NSW,422.96,476.71,42.57,42.57,opennem.org.au,false,
2023-11-20 05:00:00,Australia,New South Wales,AU-NSW,437.27,490.98,40.33,40.33,opennem.org.au,false,
2023-11-20 06:00:00,Australia,New South Wales,AU-NSW,455.19,510.75,35.79,35.79,opennem.org.au,false,
2023-11-20 07:00:00,Australia,New South Wales,AU-NSW,489.24,546.54,30.69,30.69,opennem.org.au,false,
2023-11-20 08:00:00,Australia,New South Wales,AU-NSW,523.5,580.18,26.76,26.76,opennem.org.au,false,
2023-11-20 09:00:00,Australia,New South Wales,AU-NSW,539.48,596.39,23.95,23.95,opennem.org.au,false,
2023-11-20 10:00:00,Australia,New South Wales,AU-NSW,556.88,615.41,20.76,20.76,opennem.org.au,false,
2023-11-20 11:00:00,Australia,New South Wales,AU-NSW,575.85,632.85,19.9,19.9,opennem.org.au,false,
2023-11-20 12:00:00,Australia,New South Wales,AU-NSW,585.52,642.47,19.08,19.08,opennem.org.au,false,
2023-11-20 13:00:00,Australia,New South Wales,AU-NSW,587.8,644.43,18.99,18.99,opennem.org.au,false,
2023-11-20 14:00:00,Australia,New South Wales,AU-NSW,589.14,644.6,19.58,19.58,opennem.org.au,false,
2023-11-20 15:00:00,Australia,New South Wales,AU-NSW,595.87,650.11,19.71,19.71,opennem.org.au,false,
2023-11-20 16:00:00,Australia,New South Wales,AU-NSW,600.47,654.64,19.31,19.31,opennem.org.au,false,
2023-11-20 17:00:00,Australia,New South Wales,AU-NSW,604.51,658.99,18.76,18.76,opennem.org.au,false,
2023-11-20 18:00:00,Australia,New South Wales,AU-NSW,600.29,655.36,18.82,18.82,opennem.org.au,false,
2023-11-20 19:00:00,Australia,New South Wales,AU-NSW,576.91,633.49,20.71,20.71,opennem.org.au,false,
2023-11-20 20:00:00,Australia,New South Wales,AU-NSW,510.54,568.25,28.57,28.57,opennem.org.au,false,
2023-11-20 21:00:00,Australia,New South Wales,AU-NSW,437.26,493.17,39.39,39.39,opennem.org.au,false,
2023-11-20 22:00:00,Australia,New South Wales,AU-NSW,377.22,430.06,49.23,49.23,opennem.org.au,false,
2023-11-20 23:00:00,Australia,New South Wales,AU-NSW,340.59,393.09,54.09,54.09,opennem.org.au,false,
2023-11-21 00:00:00,Australia,New South Wales,AU-NSW,304.81,356.93,58.79,58.79,opennem.org.au,false,
2023-11-21 01:00:00,Australia,New South Wales,AU-NSW,268.27,319.71,63.48,63.48,opennem.org.au,false,
2023-11-21 02:00:00,Australia,New South Wales,AU-NSW,269.13,320.21,63.47,63.47,opennem.org.au,false,
2023-11-21 03:00:00,Australia,New South Wales,AU-NSW,277.0,328.37,62.43,62.43,opennem.org.au,false,
2023-11-21 04:00:00,Australia,New South Wales,AU-NSW,283.58,334.8,61.33,61.33,opennem.org.au,false,
2023-11-21 05:00:00,Australia,New South Wales,AU-NSW,341.94,395.03,52.83,52.83,opennem.org.au,false,
2023-11-21 06:00:00,Australia,New South Wales,AU-NSW,409.78,465.33,42.03,42.03,opennem.org.au,false,
2023-11-21 07:00:00,Australia,New South Wales,AU-NSW,450.83,506.95,35.33,35.33,opennem.org.au,false,
2023-11-21 08:00:00,Australia,New South Wales,AU-NSW,450.56,505.65,34.32,34.32,opennem.org.au,false,
2023-11-21 09:00:00,Australia,New South Wales,AU-NSW,492.14,548.14,29.64,29.64,opennem.org.au,false,
2023-11-21 10:00:00,Australia,New South Wales,AU-NSW,531.55,589.61,23.99,23.99,opennem.org.au,false,
2023-11-21 11:00:00,Australia,New South Wales,AU-NSW,546.17,602.48,23.02,23.02,opennem.org.au,false,
2023-11-21 12:00:00,Australia,New South Wales,AU-NSW,564.46,620.15,21.66,21.66,opennem.org.au,false,
2023-11-21 13:00:00,Australia,New South Wales,AU-NSW,580.06,635.65,20.25,20.25,opennem.org.au,false,
2023-11-21 14:00:00,Australia,New South Wales,AU-NSW,596.82,650.01,20.03,20.03,opennem.org.au,false,
2023-11-21 15:00:00,Australia,New South Wales,AU-NSW,597.48,649.89,20.24,20.24,opennem.org.au,false,
2023-11-21 16:00:00,Australia,New South Wales,AU-NSW,608.41,659.83,19.85,19.85,opennem.org.au,false,
2023-11-21 17:00:00,Australia,New South Wales,AU-NSW,614.85,666.69,19.02,19.02,opennem.org.au,false,
2023-11-21 18:00:00,Australia,New South Wales,AU-NSW,600.54,651.75,20.9,20.9,opennem.org.au,false,
